Repository,Pull state,Pull number,sha,Filename,File status,Additions,Deletions,Users,DateCreated,DateUpdated,dateClosed,dateMerged
neovim/neovim,closed,6244,9e781f5dffbe30e1cdc532519fed2ba5b108c20d,src/nvim/buffer.c,modified,17,0,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,fdd7d945c92db8409f9baf265ccf3b3422c4aca9,src/nvim/buffer_defs.h,modified,1,0,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,544bcf6eded26c4014b82efd7066cee4a30e9f61,src/nvim/cursor.c,modified,20,0,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,bd3b8c204a1f6352b640b3800a5fe56ac81222a2,src/nvim/ex_docmd.c,modified,1,0,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,4c3f82bc1668c360b26220b973c761da2b7e251e,src/nvim/move.c,modified,3,2,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,82fa9f5f97d9de83ac52f1e17464fa6ecf6e2068,src/nvim/normal.c,modified,26,12,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,c13b6f736a23f77d89612290328f16dacb36bda4,src/nvim/ops.c,modified,15,8,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,2a17ca69d1ff3d612d9a08fd9c5f996fb50fd23e,src/nvim/option.c,modified,8,0,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,b171b23edbfdf62dc2c7bfc9b1192a3d829ec028,src/nvim/option_defs.h,modified,1,0,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,853c2b52d7da181419b8fec0783117bfbc56f853,src/nvim/options.lua,modified,1,1,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6244,8fd0fce3298d95199c31107cd8063b68c8555af5,src/nvim/version.c,modified,11,11,raichoo,2017-03-09 20:42:54,2017-03-09 20:42:54,2017-03-19 23:47:40,2017-03-19 23:47:40
neovim/neovim,closed,6243,550d256de54ece2eccb24672387b37afbc0ea45c,src/nvim/if_cscope.c,modified,6,5,raichoo,2017-03-09 18:29:30,2017-03-09 18:29:30,2017-03-11 12:56:23,2017-03-11 12:56:23
neovim/neovim,closed,6243,40a8066f75739f9d576ac7f3a17a9bad147a1e0f,src/nvim/quickfix.c,modified,18,20,raichoo,2017-03-09 18:29:30,2017-03-09 18:29:30,2017-03-11 12:56:23,2017-03-11 12:56:23
neovim/neovim,closed,6242,c4d31c4abe8856dd775926603796ab59dd0b668e,src/nvim/version.c,modified,1,1,blueyed,2017-03-09 17:14:04,2017-03-09 17:14:04,2017-03-09 23:19:43,2017-03-09 23:19:43
neovim/neovim,closed,6237,da7883164db9de93184473e829ced5b7710cef13,scripts/gendispatch.lua,modified,2,4,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,8ef3f9003b3a8394f76d1ada4340d9820be84740,src/nvim/api/buffer.c,modified,3,1,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,a07422bd121d0689a17fc40866dcc81cf5dec215,src/nvim/api/private/defs.h,modified,2,2,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,1f6c918217e51e5cb311c5971ddff05a94f2d117,src/nvim/api/private/helpers.c,modified,17,2,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,9d0a2907ce3d595728c23a88f5c84958473e47e5,src/nvim/api/private/helpers.h,modified,2,7,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,645240d0e1e2c1133d36b06d3b6d0103f3fe5c61,src/nvim/api/tabpage.c,modified,3,1,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,c154afce28ed6fda71068f0f68622641557e6e2e,src/nvim/api/vim.c,modified,2,0,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,6cc4bb580705e55822955bc16c43d91697b6250b,src/nvim/api/window.c,modified,3,1,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,e7528de4a6017bce933c8aa4fef4b920cbe3f48a,src/nvim/eval.c,modified,4,1,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,9ae600f943bdfa84df4668b2eda612b1e0df5359,src/nvim/msgpack_rpc/channel.c,modified,32,31,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,b54bc9e4f0c9d41848314145370abaef7e9c58c8,src/nvim/msgpack_rpc/helpers.c,modified,2,4,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,01add0f7491118a7ebc15cda145cf62e62d56967,src/nvim/terminal.c,modified,4,2,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6237,44a1e69f331913e42bdad3302e950dd18b94efd5,src/nvim/tui/input.c,modified,1,1,impo,2017-03-08 11:40:37,2017-03-08 11:40:37,2017-04-21 13:16:24,NA
neovim/neovim,closed,6236,fc11708bd661204568403e006e7c61424e29bd04,src/nvim/api/buffer.c,modified,20,0,sander2,2017-03-08 04:11:53,2017-03-08 04:11:53,2017-05-25 10:41:54,2017-05-25 10:41:54
neovim/neovim,closed,6236,ef789b3ed437f918e6d355c1ff4e3e15df0d46e2,src/nvim/api/private/helpers.c,modified,39,0,sander2,2017-03-08 04:11:53,2017-03-08 04:11:53,2017-05-25 10:41:54,2017-05-25 10:41:54
neovim/neovim,closed,6236,0cffb2c87d2fd1b474d114a67d1f161fd3bda796,src/nvim/api/vim.c,modified,11,0,sander2,2017-03-08 04:11:53,2017-03-08 04:11:53,2017-05-25 10:41:54,2017-05-25 10:41:54
neovim/neovim,closed,6236,d96b9355f164e6e82b532f5df698f7ff8d37f8cf,src/nvim/buffer_defs.h,modified,5,2,sander2,2017-03-08 04:11:53,2017-03-08 04:11:53,2017-05-25 10:41:54,2017-05-25 10:41:54
neovim/neovim,closed,6236,ecef4706669b01e743ab8381506a2397a137990e,src/nvim/eval.c,modified,41,16,sander2,2017-03-08 04:11:53,2017-03-08 04:11:53,2017-05-25 10:41:54,2017-05-25 10:41:54
neovim/neovim,closed,6236,382caa85482d5ed754417910c583561a07766b9a,src/nvim/getchar.c,modified,20,5,sander2,2017-03-08 04:11:53,2017-03-08 04:11:53,2017-05-25 10:41:54,2017-05-25 10:41:54
neovim/neovim,closed,6235,2d5d79d200f5642a49be68bbd8ad8094aba2bfe6,runtime/doc/motion.txt,modified,2,1,tjdevries,2017-03-07 22:28:22,2017-03-07 22:28:22,2017-03-10 18:30:26,NA
neovim/neovim,closed,6235,906c994053ca7b47931af22de2088e8185c22144,runtime/doc/options.txt,modified,3,0,tjdevries,2017-03-07 22:28:22,2017-03-07 22:28:22,2017-03-10 18:30:26,NA
neovim/neovim,closed,6235,0011efc64030cdb68b2ac2d5fbfe8fa44d567671,src/nvim/normal.c,modified,4,2,tjdevries,2017-03-07 22:28:22,2017-03-07 22:28:22,2017-03-10 18:30:26,NA
neovim/neovim,closed,6235,1d614c9d8a5680b15bece453397f16c00d36e708,src/nvim/option_defs.h,modified,5,3,tjdevries,2017-03-07 22:28:22,2017-03-07 22:28:22,2017-03-10 18:30:26,NA
neovim/neovim,closed,6232,c4b8d266cf9d9fa512e504c8fd6b1fb64f399ad1,src/nvim/quickfix.c,modified,91,18,raichoo,2017-03-07 21:26:24,2017-03-07 21:26:24,2017-03-07 22:31:16,2017-03-07 22:31:16
